"","y12b224","y12b225","w12edu","sampid","y12g101","y12a034","y12a065","y12a080","y12b308","y12b156z","y12b161","w12type","y12f310","y12g500","y12b22","y12g7"
"333",NA,NA,NA,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",1,2500,4,959,1,NA,NA,NA,1,0,1,5,2,2,40,1800
"335",1,6000,4,962,2,NA,NA,NA,NA,0,5,5,1,1,45,7000
"336",1,3550,4,963,1,NA,NA,NA,1,0,1,5,1,2,52,4000
"337",2,280,4,974,1,NA,NA,NA,1,2,1,5,1,2,40,1500
"338",2,250,4,975,2,NA,NA,NA,1,0,1,5,1,1,40,1500
"339",1,2400,4,976,1,NA,NA,NA,NA,0,4,5,3,2,40,3000
"340",1,2800,4,977,1,NA,NA,NA,1,1,1,5,1,2,60,1400
"341",NA,NA,4,982,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"342",1,3000,4,985,1,NA,NA,NA,1,0,1,5,5,2,52,4000
"343",NA,NA,NA,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",1,4200,4,988,2,NA,NA,NA,1,1,1,5,1,1,40,4500
"345",1,7500,4,991,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"346",NA,NA,NA,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2,360,4,994,1,NA,NA,NA,1,3,1,5,2,2,40,3800
"348",1,5000,4,995,2,NA,NA,NA,1,2,1,5,2,1,48,5000
"349",2,300,4,998,2,2,2,5,1,2,1,5,6,1,55,4000
"350",2,400,4,999,2,NA,NA,NA,1,0,1,5,2,1,45,5000
"351",NA,NA,4,1004,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,1200
"352",1,2700,4,1006,1,NA,NA,NA,1,0,1,5,2,2,40,1200
"353",1,3600,4,1008,1,NA,NA,NA,1,1,1,5,1,2,45,4000
"354",2,157,4,1017,1,NA,NA,NA,1,6,1,5,2,2,40,2400
"355",1,9090908,4,1022,1,NA,NA,NA,1,0,1,5,1,2,40,5000
"356",1,5500,4,1023,1,NA,NA,NA,1,1,1,5,2,2,40,6000
"357",NA,NA,4,1029,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2400
"358",NA,NA,4,1034,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2640
"359",NA,NA,4,1035,2,2,1,5,NA,NA,NA,4,4,1,NA,NA
"360",NA,NA,NA,1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",1,7200,4,1038,1,NA,NA,NA,1,1,1,5,2,2,45,5000
"362",1,3000,4,1040,1,NA,NA,NA,1,1,1,5,3,2,40,3000
"363",2,250,4,1048,1,NA,NA,NA,1,8,1,5,2,2,50,4000
"364",NA,NA,4,1056,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3000
"365",NA,NA,4,1059,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,3600
"366",NA,NA,4,1060,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"367",NA,NA,4,1061,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,4000
"368",2,260,4,1066,1,NA,NA,NA,1,0,1,5,1,2,40,3500
"369",2,200,4,1068,2,NA,NA,NA,1,2,1,5,2,1,40,1800
"370",NA,NA,NA,1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",1,2500,4,1072,2,NA,NA,NA,1,0,1,5,3,2,40,3500
"372",2,250,4,1074,2,NA,NA,NA,1,0,1,5,1,2,40,3600
"373",2,160,4,1075,2,NA,NA,NA,1,5,1,5,1,2,60,2500
"374",1,3600,4,1085,1,NA,NA,NA,1,0,1,5,1,2,40,5000
"375",NA,NA,4,1086,1,6,2,5,NA,NA,NA,4,1,2,NA,NA
"376",2,320,4,1089,2,NA,NA,NA,1,0,1,5,2,2,40,2500
"377",2,210,4,1090,1,NA,NA,NA,1,0,1,5,2,2,40,1600
"378",2,250,4,1093,1,NA,NA,NA,1,0,1,5,2,2,40,1500
"379",2,9090908,4,1095,1,NA,NA,NA,1,0,1,5,2,2,40,2300
"380",2,210,4,1096,1,NA,NA,NA,1,3,1,5,2,2,40,2000
"381",1,2400,4,1097,1,NA,NA,NA,2,2,1,5,2,2,50,5000
"382",2,200,4,1099,1,NA,NA,NA,1,4,1,5,2,2,40,1500
"383",2,170,4,1101,1,NA,NA,NA,1,4,1,5,2,2,45,2400
"384",NA,NA,4,1102,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2500
"385",2,350,5,1104,1,NA,NA,NA,2,1,1,5,1,2,40,3000
"386",NA,NA,4,1105,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,1500
"387",2,220,4,1106,2,NA,NA,NA,1,2,1,5,3,1,35,2800
"388",NA,NA,4,1109,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,1500
"389",1,2500,4,1111,1,2,1,5,2,2,1,5,1,2,40,3000
"390",2,270,4,1119,2,NA,NA,NA,1,0,1,5,2,1,48,3600
"391",1,3550,4,1120,1,NA,NA,NA,1,6,1,5,1,2,40,3500
"392",2,290,4,1121,1,NA,NA,NA,NA,2,5,5,2,2,40,3000
"393",2,160,4,1127,1,NA,NA,NA,2,0,2,5,2,2,45,2400
"394",NA,NA,4,1134,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2400
"395",1,3280,4,1135,2,NA,NA,NA,1,2,1,5,2,2,50,3000
"396",1,7000,4,1138,1,NA,NA,NA,1,1,1,5,2,2,40,6000
"397",2,220,4,1139,1,NA,NA,NA,2,5,1,5,2,2,48,3000
"398",NA,NA,4,1148,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"399",NA,NA,4,1150,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"400",2,290,4,1158,1,NA,NA,NA,1,0,1,5,2,2,50,3600
"401",NA,NA,5,1159,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2700
"402",2,200,5,1166,2,NA,NA,NA,2,4,2,5,2,1,40,2400
"403",2,370,5,1168,2,NA,NA,NA,1,1,1,5,2,1,40,2500
"404",1,2000,4,1177,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"405",1,4000,4,1180,1,NA,NA,NA,2,4,2,5,2,2,25,3000
"406",1,4500,4,1186,2,NA,NA,NA,NA,4,5,5,1,1,40,4000
"407",1,6000,4,1188,2,NA,NA,NA,1,0,1,5,1,1,45,5000
"408",1,5500,4,1189,2,NA,NA,NA,1,0,1,5,1,1,40,4000
"409",2,220,4,1190,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"410",2,300,5,1191,1,NA,NA,NA,NA,6,5,5,1,2,50,3000
"411",NA,NA,4,1193,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"412",NA,NA,4,1200,2,NA,NA,NA,NA,NA,NA,6,4,2,NA,2880
"413",1,4500,4,1201,1,NA,NA,NA,1,0,1,5,1,2,40,4500
"414",1,3200,4,1205,1,NA,NA,NA,1,1,1,5,2,2,40,3700
"415",2,200,4,1213,1,NA,NA,NA,1,2,1,5,4,2,41,7000
"416",2,245,4,1214,1,NA,NA,NA,2,0,1,5,1,2,52,3500
"417",2,250,5,1215,2,NA,NA,NA,1,2,1,5,1,1,35,2000
"418",NA,NA,4,1226,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"419",1,4100,4,1227,1,NA,NA,NA,1,1,1,5,2,2,55,4000
"420",2,9090909,4,1228,1,NA,NA,NA,NA,8,5,5,2,2,40,4000
"421",2,200,4,1240,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"422",1,3900,4,1245,2,NA,NA,NA,1,0,1,5,1,1,43,4000
"423",2,300,4,1246,1,NA,NA,NA,NA,8,5,5,3,2,66,5000
"424",1,2230,4,1248,1,NA,NA,NA,1,1,1,5,3,2,50,3000
"425",1,3000,4,1249,2,NA,NA,NA,1,0,1,5,2,2,44,3000
"426",2,180,4,1264,1,NA,NA,NA,1,0,1,5,2,2,40,2000
"427",1,3000,4,1266,1,NA,NA,NA,1,0,1,5,1,2,40,2500
"428",2,200,4,1272,1,NA,NA,NA,1,0,1,5,3,2,40,4000
"429",2,230,4,1274,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"430",2,200,4,1279,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"431",1,7000,4,1282,2,NA,NA,NA,NA,6,5,5,2,1,40,2400
"432",NA,NA,4,1285,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2400
"433",2,250,4,1288,2,NA,NA,NA,1,1,1,5,2,2,40,4000
"434",1,3600,4,1289,1,NA,NA,NA,1,4,1,5,1,2,40,3000
"435",1,3000,5,1290,1,NA,NA,NA,1,1,1,5,1,2,40,3000
"436",2,270,4,1294,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"437",NA,NA,4,1296,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"438",1,5000,4,1297,2,NA,NA,NA,1,0,1,5,2,1,40,3000
"439",9090909,180,4,1300,1,NA,NA,NA,2,0,2,5,2,2,48,2000
"440",2,280,4,1304,2,NA,NA,NA,1,8,1,5,2,1,48,2500
"441",2,200,5,1307,1,NA,NA,NA,1,6,1,5,1,2,40,2400
"442",1,3500,4,1310,1,NA,NA,NA,1,8,1,5,1,2,40,2000
"443",1,2800,4,1311,1,NA,NA,NA,1,1,1,5,1,2,40,2000
"444",1,5000,4,1314,2,NA,NA,NA,1,1,1,5,1,1,40,2000
"445",1,4500,5,1315,2,NA,NA,NA,1,1,1,5,1,1,40,2000
"446",NA,NA,5,1316,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"447",1,6000,4,1317,2,NA,NA,NA,1,0,1,5,1,1,48,2000
"448",1,2500,4,1319,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"449",2,150,4,1320,1,NA,NA,NA,1,6,1,5,1,2,50,1500
"450",1,3000,4,1321,2,NA,NA,NA,1,0,1,5,1,2,48,2000
"451",1,3500,4,1323,2,NA,NA,NA,1,0,1,5,1,1,48,1500
"452",1,3700,4,1326,2,NA,NA,NA,1,0,1,5,1,1,40,1500
"453",2,200,4,1328,1,NA,NA,NA,1,2,1,5,1,2,40,1500
"454",2,250,4,1330,2,NA,NA,NA,1,8,1,5,2,1,40,4000
"455",2,200,4,1333,1,NA,NA,NA,1,4,3,5,2,2,40,4500
"456",NA,NA,4,1336,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2600
"457",NA,NA,5,1343,1,4,1,5,NA,NA,NA,4,2,2,NA,NA
"458",1,3000,4,1344,1,NA,NA,NA,1,0,1,5,2,2,40,3000
"459",NA,NA,4,1347,1,NA,NA,NA,NA,NA,NA,6,3,2,NA,2000
"460",1,3000,4,1349,1,NA,NA,NA,1,1,1,5,2,2,40,2000
"461",1,2000,4,1350,1,NA,NA,NA,1,4,1,5,2,2,45,1800
"462",1,3000,4,1352,1,NA,NA,NA,1,6,1,5,2,2,40,2400
"463",2,350,4,1354,2,NA,NA,NA,1,0,1,5,1,1,40,2000
"464",1,3600,4,1359,2,NA,NA,NA,1,0,1,5,1,1,40,3000
"465",1,3600,4,1360,2,NA,NA,NA,1,0,1,5,1,1,42,3000
"466",1,2700,4,1361,1,NA,NA,NA,1,0,1,5,1,2,40,2400
"467",1,4500,4,1364,2,NA,NA,NA,1,3,1,5,2,2,40,3600
"468",NA,NA,5,1365,1,2,1,5,NA,NA,NA,4,2,2,NA,NA
"469",2,250,4,1367,1,NA,NA,NA,1,2,1,5,1,2,45,3000
"470",2,400,4,1374,1,NA,NA,NA,1,2,1,5,1,2,40,6000
"471",2,250,4,1375,1,NA,NA,NA,1,3,1,5,1,2,40,3000
"472",2,230,4,1378,1,NA,NA,NA,2,2,1,5,1,2,40,2400
"473",2,200,4,1379,2,NA,NA,NA,1,0,1,5,1,2,40,3000
"474",1,5800,4,1380,2,NA,NA,NA,1,1,1,5,1,1,45,5500
"475",1,3800,4,1383,1,NA,NA,NA,1,3,1,5,1,2,40,3000
"476",2,170,4,1395,2,NA,NA,NA,1,0,1,5,1,2,40,2000
"477",NA,NA,4,1396,1,1,1,5,NA,NA,NA,4,1,2,NA,NA
"478",NA,NA,NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",2,250,4,1402,1,NA,NA,NA,1,0,1,5,1,2,46,2000
"480",2,200,4,1417,1,NA,NA,NA,1,3,1,5,1,2,40,2400
"481",NA,NA,4,1420,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"482",2,180,4,1422,1,NA,NA,NA,2,0,2,5,1,2,54,1800
"483",2,350,4,1423,1,NA,NA,NA,1,4,1,5,1,2,40,3000
"484",1,3000,4,1424,1,NA,NA,NA,1,5,1,5,2,2,40,2500
"485",1,4500,4,1425,1,NA,NA,NA,1,4,1,5,2,2,40,3500
"486",NA,NA,5,1427,2,NA,NA,NA,NA,NA,NA,6,4,1,NA,2400
"487",NA,NA,4,1429,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1800
"488",2,300,4,1432,2,NA,NA,NA,1,3,1,5,1,1,40,3000
"489",1,2800,4,1440,2,NA,NA,NA,1,0,1,5,4,1,40,2000
"490",NA,NA,5,1450,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,5000
"491",1,5200,4,1455,2,NA,NA,NA,1,2,1,5,1,1,40,5000
"492",1,3700,4,1472,1,NA,NA,NA,1,1,1,5,3,2,46,3800
"493",2,180,4,1478,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"494",2,170,4,1479,1,NA,NA,NA,1,6,1,5,2,2,48,2400
"495",2,170,4,1480,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"496",NA,NA,4,1481,1,4,1,5,NA,NA,NA,4,1,2,NA,NA
"497",1,2700,4,1488,1,NA,NA,NA,1,0,1,5,2,2,40,2500
"498",NA,NA,4,1489,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2800
"499",2,175,4,1490,1,NA,NA,NA,1,3,1,5,2,2,40,3000
"500",2,200,4,1493,2,NA,NA,NA,1,0,1,5,1,2,40,2000
"501",1,5200,4,1495,2,NA,NA,NA,1,0,1,5,2,1,40,5500
"502",2,270,4,1496,2,NA,NA,NA,2,2,2,5,2,2,60.5,2500
"503",1,4000,4,1498,1,NA,NA,NA,1,0,1,5,2,2,40,5000
"504",NA,NA,4,1499,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2500
"505",1,3000,4,1503,2,NA,NA,NA,1,1,1,5,2,2,40,2800
"506",2,190,4,1508,1,NA,NA,NA,1,1,1,5,2,2,45,2500
"507",1,4000,5,1509,1,NA,NA,NA,1,1,1,5,2,2,40,3800
"508",NA,NA,4,1510,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3500
"509",1,4700,4,1513,1,NA,NA,NA,1,1,1,5,2,2,52,5000
"510",1,7000,4,1515,2,NA,NA,NA,1,0,1,5,2,1,45,5000
"511",2,180,4,1525,1,NA,NA,NA,1,4,2,5,1,2,15,1800
"512",2,80,4,1527,2,NA,NA,NA,2,6,2,5,1,1,30,1600
"513",2,180,4,1545,1,NA,NA,NA,1,1,1,5,1,2,40,1800
"514",NA,NA,4,1549,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2400
"515",2,250,4,1552,1,NA,NA,NA,1,1,1,5,1,2,40,2400
"516",2,160,4,1553,1,NA,NA,NA,1,2,1,5,1,2,40,2000
"517",1,4000,4,1554,2,NA,NA,NA,1,8,1,5,2,1,40,3000
"518",2,300,4,1555,2,NA,NA,NA,1,1,1,5,1,1,40,3000
"519",2,200,4,1556,1,NA,NA,NA,1,0,1,5,4,2,40,2500
"520",2,300,4,1557,1,NA,NA,NA,1,0,1,5,4,2,40,3000
"521",2,200,4,1558,1,NA,NA,NA,1,0,1,5,2,2,45,3000
"522",2,250,4,1559,2,NA,NA,NA,1,2,1,5,3,1,40,3000
"523",2,200,4,1561,1,NA,NA,NA,1,3,1,5,4,2,40,2500
"524",NA,NA,NA,1564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2,250,4,1565,1,NA,NA,NA,NA,1,5,5,4,2,48,2500
"526",2,500,5,1568,2,NA,NA,NA,1,1,1,5,1,2,50,4800
"527",2,180,4,1571,1,NA,NA,NA,1,1,1,5,2,2,44,2400
"528",2,210,4,1574,1,NA,NA,NA,1,0,1,5,1,2,40,2400
"529",2,250,5,1577,2,NA,NA,NA,1,6,1,5,2,1,44,3000
"530",NA,NA,4,1578,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2400
"531",NA,NA,4,1579,2,NA,NA,NA,NA,NA,NA,6,4,1,NA,2400
"532",2,200,4,1580,1,NA,NA,NA,1,0,1,5,2,2,40,2400
"533",NA,NA,5,1581,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2800
"534",2,300,4,1583,1,NA,NA,NA,NA,6,5,5,2,2,60,2400
"535",2,280,4,1588,1,NA,NA,NA,1,6,1,5,2,2,40,3000
"536",NA,NA,4,1590,2,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"537",2,250,4,1593,1,NA,NA,NA,1,2,1,5,2,2,40,2400
"538",2,300,4,1595,1,NA,NA,NA,1,0,1,5,2,2,40,3600
"539",NA,NA,4,1596,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,9090908
"540",2,160,4,1600,1,NA,NA,NA,1,0,1,5,1,2,40,2000
"541",2,200,4,1604,1,NA,NA,NA,1,3,1,5,1,2,44,2000
"542",NA,NA,5,1606,1,3,2,5,NA,NA,NA,4,5,2,NA,NA
"543",2,300,4,1607,2,NA,NA,NA,1,0,1,5,2,2,40,3500
"544",2,300,4,1611,1,NA,NA,NA,1,0,3,5,3,2,40,3500
"545",2,200,4,1612,1,NA,NA,NA,1,2,1,5,2,2,40,2500
"546",2,200,4,1614,1,NA,NA,NA,2,2,1,5,2,2,40,2000
"547",2,300,4,1624,2,NA,NA,NA,1,2,1,5,2,1,40,3500
"548",2,310,4,1631,2,NA,NA,NA,1,0,1,5,2,2,40,2400
"549",2,300,4,1632,2,NA,NA,NA,1,3,1,5,1,1,54,3000
"550",2,270,4,1633,1,NA,NA,NA,1,8,1,5,2,2,51,2000
"551",1,2600,4,1634,1,NA,NA,NA,1,3,1,5,2,2,44,3000
"552",NA,NA,4,1637,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"553",2,150,4,1659,1,NA,NA,NA,1,0,1,5,1,2,50,4500
"554",2,280,4,1662,1,NA,NA,NA,1,1,1,5,1,2,44,3000
"555",1,3500,4,1664,2,NA,NA,NA,1,1,1,5,2,2,50,3000
"556",5,1,4,1665,1,NA,NA,NA,2,2,2,5,2,2,10,2000
"557",NA,NA,4,1667,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2500
"558",1,5000,5,1672,2,NA,NA,NA,1,2,1,5,1,1,40,5000
"559",1,5000,4,1673,2,NA,NA,NA,1,1,1,5,1,1,50,5000
"560",2,200,4,1678,1,NA,NA,NA,1,3,1,5,2,2,51,2400
"561",1,3200,4,1688,1,NA,NA,NA,1,1,1,5,1,2,46,3000
"562",NA,NA,4,1689,2,NA,NA,NA,NA,NA,NA,6,1,2,NA,2500
"563",1,4800,4,1690,2,NA,NA,NA,1,6,1,5,2,1,40,4000
"564",NA,NA,4,1691,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,2000
"565",2,250,4,1692,1,NA,NA,NA,1,4,1,5,1,2,40,3000
"566",1,3000,4,1693,2,NA,NA,NA,1,9,1,5,1,1,48,3000
"567",2,200,4,1694,1,NA,NA,NA,1,6,1,5,1,2,48,2500
"568",1,4300,4,1695,1,NA,NA,NA,1,1,1,5,1,2,46,3000
"569",1,3850,4,1696,1,NA,NA,NA,1,0,1,5,1,2,40,3600
"570",2,200,4,1697,1,NA,NA,NA,1,0,1,5,2,2,50,3000
"571",2,200,4,1702,1,NA,NA,NA,1,0,1,5,1,2,40,2400
"572",NA,NA,4,1706,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"573",NA,NA,4,1707,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"574",2,347,4,1711,1,NA,NA,NA,1,1,1,5,1,2,40,2400
"575",NA,NA,NA,1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",2,180,4,1716,1,NA,NA,NA,2,6,2,5,1,2,40,1800
"577",1,3800,4,1718,1,NA,NA,NA,1,0,1,5,2,2,40,3800
"578",2,170,4,1719,1,NA,NA,NA,1,1,2,5,2,2,40,2000
"579",1,5700,4,1722,2,4,2,5,1,0,1,5,2,1,40,5000
"580",1,2900,4,1727,2,NA,NA,NA,1,0,1,5,1,1,40,3000
"581",NA,NA,4,1728,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2500
"582",2,200,4,1729,2,NA,NA,NA,1,3,1,5,2,1,40,3500
"583",2,350,4,1730,1,NA,NA,NA,1,1,1,5,2,2,40,5000
"584",NA,NA,4,1734,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"585",2,300,4,1735,1,NA,NA,NA,1,8,1,5,1,2,40,5000
"586",2,200,4,1737,1,NA,NA,NA,1,5,1,5,2,2,60,2000
"587",2,300,4,1738,1,NA,NA,NA,1,0,1,5,1,2,40,3000
"588",2,350,4,1739,2,NA,NA,NA,1,2,1,5,2,1,40,4000
"589",2,300,4,1743,2,NA,NA,NA,1,4,1,5,1,2,40,4000
"590",1,2800,4,1746,1,NA,NA,NA,1,0,1,5,2,2,50,3200
"591",NA,NA,4,1747,1,5,1,5,NA,NA,NA,3,1,2,NA,NA
"592",2,50,4,1753,2,NA,NA,NA,2,2,2,5,1,2,6,1800
"593",2,300,4,1754,2,NA,NA,NA,1,2,1,5,3,1,48,3600
"594",NA,NA,4,1757,1,5,2,5,NA,NA,NA,3,2,2,NA,NA
"595",2,260,4,1758,1,NA,NA,NA,1,2,1,5,2,2,40,3000
"596",2,250,4,1760,1,NA,NA,NA,1,1,1,5,2,2,40,2600
"597",1,3800,4,1761,1,NA,NA,NA,1,1,1,5,2,2,45,4500
"598",2,260,4,1762,1,NA,NA,NA,1,0,1,5,1,2,40,2400
"599",2,80,4,1763,2,NA,NA,NA,2,2,2,5,2,2,20,1500
"600",2,270,4,1768,1,NA,NA,NA,1,5,2,5,3,2,40,3000
"601",1,5500,4,1770,2,NA,NA,NA,1,3,1,5,1,1,50,4000
"602",2,250,4,1771,2,NA,NA,NA,1,0,1,5,2,1,40,2500
"603",1,4000,4,1775,1,NA,NA,NA,1,3,1,5,2,2,40,4100
"604",2,9090908,4,1776,2,NA,NA,NA,1,2,1,5,2,1,40,5000
"605",2,100,5,1777,2,NA,NA,NA,NA,6,4,5,2,2,54,3000
"606",2,260,4,1781,2,NA,NA,NA,1,0,1,5,4,1,45,2000
"607",2,200,4,1782,2,NA,NA,NA,2,6,2,5,1,1,30,1800
"608",NA,NA,NA,1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",2,300,4,1785,1,NA,NA,NA,1,3,1,5,5,2,40,4000
"610",NA,NA,4,1786,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1800
"611",NA,NA,NA,1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",2,70,4,1789,1,NA,NA,NA,2,0,2,5,1,2,20,2400
"613",NA,NA,4,1790,2,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"614",2,120,4,1791,2,NA,NA,NA,NA,8,5,5,3,2,45,3600
"615",NA,NA,4,1792,2,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"616",2,300,4,1794,1,NA,NA,NA,NA,6,5,5,2,2,60,2000
"617",2,250,4,1795,2,NA,NA,NA,1,2,1,5,2,2,40,4000
"618",2,340,4,1796,1,NA,NA,NA,1,2,1,5,1,2,40,2000
"619",NA,NA,4,1797,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"620",NA,NA,4,1799,1,NA,NA,NA,NA,NA,NA,6,1,2,NA,3000
"621",2,270,4,1802,1,NA,NA,NA,1,3,1,5,1,2,40,3000
"622",2,280,4,1803,1,NA,NA,NA,1,3,1,5,1,2,40,3500
"623",2,200,4,1810,2,NA,NA,NA,1,3,1,5,1,1,40,2400
"624",NA,NA,4,1812,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2400
"625",2,150,4,1822,1,NA,NA,NA,2,5,2,5,2,2,60,2000
"626",NA,NA,4,1823,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"627",NA,NA,4,1829,2,NA,NA,NA,NA,NA,NA,6,1,1,NA,2400
"628",2,290,4,1833,1,NA,NA,NA,1,0,1,5,2,2,48,3500
"629",2,300,4,1834,2,NA,NA,NA,1,2,1,5,2,1,40,3000
"630",2,250,4,1837,1,NA,NA,NA,1,6,1,5,2,2,44,2000
"631",NA,NA,4,1845,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"632",2,350,4,1848,1,NA,NA,NA,1,3,1,5,2,2,40,3000
"633",NA,NA,4,1849,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"634",NA,NA,4,1850,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,2000
"635",2,250,4,1853,2,NA,NA,NA,1,0,1,5,1,2,40,3000
"636",1,3960,4,1860,2,NA,NA,NA,1,0,1,5,1,1,46,4000
"637",1,6000,5,1865,1,NA,NA,NA,1,1,1,5,3,2,45,6000
"638",1,1560,4,1866,1,NA,NA,NA,2,1,1,5,2,2,40,2600
"639",NA,NA,NA,1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",NA,NA,NA,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",2,80,4,1872,1,NA,NA,NA,2,2,2,5,4,2,20,1200
"642",NA,NA,4,1874,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,1800
"643",1,5000,4,1886,1,NA,NA,NA,1,8,1,5,1,2,40,8000
"644",2,170,4,1892,2,NA,NA,NA,1,2,1,5,1,1,40,2500
"645",NA,NA,NA,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",2,250,5,1896,2,NA,NA,NA,1,2,1,5,2,1,40,2000
"647",2,250,4,1899,1,NA,NA,NA,1,0,1,5,2,2,48,2000
"648",1,4000,4,1900,2,NA,NA,NA,1,0,1,5,1,1,40,4000
"649",NA,NA,4,1901,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"650",NA,NA,4,1907,1,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"651",2,150,4,1909,1,NA,NA,NA,2,2,3,5,2,2,20,1800
"652",NA,NA,4,1910,2,NA,NA,NA,NA,NA,NA,6,2,2,NA,3000
"653",1,2700,4,1913,1,NA,NA,NA,1,0,1,5,2,2,46,3000
"654",2,210,4,1914,1,NA,NA,NA,1,0,1,5,1,2,45,2500
"655",2,81,4,1918,2,NA,NA,NA,2,2,2,5,2,1,20,2000
"656",1,4000,5,1920,2,2,2,5,NA,3,5,5,2,1,50,4000
"657",NA,NA,4,1921,2,NA,NA,NA,NA,NA,NA,6,2,1,NA,2000
"658",2,290,4,1923,2,NA,NA,NA,1,0,1,5,2,2,40,3600
"659",2,300,4,1924,2,NA,NA,NA,1,1,1,5,2,2,30,4000
"660",2,250,4,1925,2,NA,NA,NA,1,2,1,5,2,1,40,4000
"661",2,240,4,1930,2,NA,NA,NA,1,0,1,5,2,2,40,3000
"662",1,9500,4,1936,1,NA,NA,NA,1,8,1,5,1,2,55,7000
"663",2,120,4,1937,2,NA,NA,NA,2,2,2,5,1,2,40,2000
"664",2,170,4,1942,1,NA,NA,NA,1,0,1,5,1,2,40,1500
